Date,Open,High,Low,Close,Adj Close,Volume
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,122.8245849609375,75169300.0
2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,122.83433532714844,71057600.0
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,123.65386962890625,74403800.0
2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341797,124.03438568115234,56877900.0
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,123.03922271728516,71186400.0
2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,124.2490234375,53522400.0
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,127.30279541015625,96906500.0
2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,126.48323822021484,62746300.0
2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,126.98084259033203,91815000.0
2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,128.58091735839844,96721700.0
2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,127.28330993652344,108953300.0
2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,129.07846069335938,79663300.0
2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,130.7175750732422,74783600.0
2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,130.4444122314453,60214200.0
2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,130.16148376464844,68711000.0
2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,129.86878967285156,70783700.0
2021-06-28,133.41000366210938,135.25,133.35000610351562,134.77999877929688,131.49810791015625,62111300.0
2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,133.01036071777344,64556100.0
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,133.625,63261400.0
2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,133.927490234375,52485800.0
2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,136.55198669433594,78852600.0
2021-07-05,137.89999389648438,140.0,137.75,139.9600067138672,136.55198669433594,78852600.0
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,138.56182861328125,108181800.0
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,141.04974365234375,104911600.0
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,139.75210571289062,105575500.0
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,141.5766143798828,99890800.0
2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,140.9813995361328,76299700.0
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,142.09365844726562,100827100.0
2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,145.51817321777344,127050800.0
2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,144.8645477294922,106820300.0
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,142.8253936767578,93251400.0
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,138.98133850097656,121434600.0
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,142.59124755859375,96350000.0
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,141.85951232910156,74993500.0
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,143.2254180908203,77338200.0
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,144.94253540039062,71447400.0
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,145.36207580566406,72434100.0
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,143.1961669921875,104818600.0
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,141.44973754882812,118931200.0
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,142.09365844726562,56699500.0
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,142.30828857421875,70440600.0
2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,141.97659301757812,62880000.0
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,143.7717742919922,64786600.0
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,143.37173461914062,56368300.0
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,143.4791259765625,46397700.0
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,142.79515075683594,54126800.0
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,142.7462615966797,48908700.0
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,142.26751708984375,69023100.0
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,142.521484375,48493500.0
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,145.48216247558594,72282600.0
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,145.68736267089844,59375000.0
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,147.66111755371094,103296000.0
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,146.75242614746094,92229700.0
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,143.01007080078125,86326000.0
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,143.34230041503906,86960300.0
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,144.7981719970703,60549600.0
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,146.28338623046875,60131800.0
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,146.19546508789062,48606400.0
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,144.9642791748047,58991300.0
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,144.1630859375,48597200.0
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,145.19879150390625,55802400.0
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,149.61534118652344,90956700.0
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,148.3548583984375,86453100.0
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,149.01931762695312,80313700.0
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,150.13320922851562,71115500.0
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,150.76832580566406,57808700.0
2021-09-06,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,150.76832580566406,57808700.0
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,153.10365295410156,82278300.0
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,151.559814453125,74420200.0
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,150.54360961914062,57305700.0
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,145.56031799316406,140893200.0
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,146.1270751953125,102404300.0
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,144.7297821044922,109296300.0
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,145.6189422607422,83281300.0
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,145.3844451904297,68034100.0
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,142.71690368652344,129868800.0
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,139.66835021972656,123478900.0
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,140.1471405029297,75834000.0
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,142.51174926757812,76404300.0
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,143.46929931640625,64838200.0
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,143.5572509765625,53477900.0
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,142.04273986816406,74150700.0
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,138.66195678710938,108972300.0
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,139.56088256835938,74602000.0
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,138.26129150390625,89056700.0
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,139.38497924804688,94639600.0
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,135.9553680419922,98322000.0
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,137.8802490234375,80861100.0
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,138.7498779296875,83221100.0
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,140.01034545898438,61732700.0
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,139.6292724609375,58773200.0
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,139.5413360595703,64452200.0
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,138.2710723876953,73035900.0
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,137.68482971191406,78762700.0
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,140.4695587158203,69907100.0
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,141.52490234375,67940300.0
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,143.19573974609375,85589200.0
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,145.35513305664062,76378900.0
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,145.8436737060547,58418800.0
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,146.05868530273438,61421000.0
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,145.28675842285156,58883400.0
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,145.23789978027344,50720600.0
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,145.90235900878906,60893400.0
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,145.44309997558594,56094900.0
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,149.0779571533203,100077900.0
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,146.37136840820312,124953200.0
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,145.55055236816406,74588300.0
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,146.58631896972656,69122000.0
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,148.0226593017578,54511500.0
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,147.50474548339844,60394600.0
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,148.03318786621094,65463900.0
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,147.21124267578125,55020900.0
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,147.57330322265625,56787900.0
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,144.74530029296875,65187100.0
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,144.6963653564453,41000000.0
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,146.7708740234375,63804000.0
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,146.78070068359375,59222800.0
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,147.7592010498047,59256200.0
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,150.19577026367188,88807000.0
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,154.48179626464844,137827700.0
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,157.104248046875,117305600.0
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,157.5641632080078,117467900.0
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,157.94578552246094,96041900.0
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,158.4644012451172,69463600.0
2021-11-25,160.75,162.13999938964844,159.63999938964844,161.94000244140625,158.4644012451172,69463600.0
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,153.4445037841797,76959800.0
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,156.8009033203125,88748200.0
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,161.75230407714844,174048100.0
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,161.23367309570312,152052500.0
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,160.24534606933594,136739200.0
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,158.3665313720703,118023100.0
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,161.7718963623047,107497000.0
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,167.50607299804688,120405400.0
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,171.3223876953125,116998900.0
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,170.81358337402344,108923700.0
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,175.59861755371094,115402700.0
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,171.96824645996094,153237000.0
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,170.5885009765625,139380400.0
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,175.45184326171875,131063300.0
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,168.56292724609375,150185800.0
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,167.46694946289062,195432700.0
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,166.10679626464844,107499100.0
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,169.2772674560547,91185900.0
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,171.87034606933594,92135300.0
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,172.4966583251953,68356600.0
2021-12-24,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,172.4966583251953,68356600.0
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,176.459716796875,74919600.0
2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,175.44203186035156,79144300.0
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,175.53012084960938,62348900.0
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,174.37545776367188,59773000.0
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,173.75897216796875,64062300.0
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,178.1036834716797,104487900.0
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,175.84323120117188,99310400.0
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,171.16580200195312,94537600.0
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,168.30853271484375,96904000.0
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,168.47483825683594,86709100.0
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,168.49441528320312,106765600.0
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,171.3223876953125,76138300.0
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,171.7627410888672,74805200.0
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,168.49441528320312,84505800.0
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,169.35552978515625,80440800.0
2022-01-17,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,169.35552978515625,80440800.0
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,166.15574645996094,90956700.0
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,162.66233825683594,94815000.0
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,160.97927856445312,91420500.0
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,158.92433166503906,122848900.0
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,158.15126037597656,162294600.0
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,156.3507537841797,115798400.0
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,156.26272583007812,108275300.0
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,155.8027801513672,121954600.0
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,166.67430114746094,179935700.0
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,171.0288543701172,115541600.0
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,170.86248779296875,86213900.0
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,172.06605529785156,84914300.0
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,169.18919372558594,89418100.0
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,168.90505981445312,82465400.0
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,168.1898193359375,77251200.0
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,171.29571533203125,74829200.0
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,172.7164306640625,71285000.0
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,168.6405029296875,90865900.0
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,165.23085021972656,98670700.0
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,165.4660186767578,86185500.0
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,169.29698181152344,62527400.0
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,169.06182861328125,61177400.0
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,165.4660186767578,69589300.0
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,163.91796875,82772700.0
2022-02-21,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,163.91796875,82772700.0
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,160.99819946289062,91162800.0
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,156.83412170410156,90009200.0
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,159.45013427734375,141147500.0
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,161.5174560546875,91974200.0
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,161.78201293945312,95056600.0
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,159.90084838867188,83474400.0
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,163.19293212890625,79724800.0
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,162.8695831298828,76678400.0
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,159.87144470214844,83737200.0
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,156.07965087890625,96418800.0
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,154.2572479248047,131148300.0
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,159.65585327148438,91454900.0
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,155.31544494628906,105342000.0
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,151.60205078125,96970100.0
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,147.57516479492188,108732100.0
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,151.9547882080078,92964300.0
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,156.36380004882812,102300200.0
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,157.37298583984375,75615400.0
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,160.66506958007812,123511700.0
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,162.03677368164062,95811400.0
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,165.40719604492188,81532000.0
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,166.7691192626953,98062700.0
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,170.55111694335938,90131400.0
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,171.18792724609375,80546200.0
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,172.05015563964844,90371900.0
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,175.34226989746094,100589400.0
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,174.17626953125,92633200.0
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,171.08018493652344,103049300.0
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,170.78623962402344,78751300.0
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,174.83274841308594,76468400.0
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,171.52108764648438,73401800.0
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,168.3563690185547,89058800.0
2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,168.6600799560547,77594700.0
2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,166.6515350341797,76575500.0
2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,162.39926147460938,72246700.0
2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,164.2706756591797,79265200.0
2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,166.95529174804688,70618900.0
2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,161.94859313964844,75329400.0
2022-04-15,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,161.94859313964844,75329400.0
2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,161.7330322265625,69023900.0
2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,164.01593017578125,67723800.0
2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,163.84934997558594,67929800.0
2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,163.05572509765625,87227800.0
2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,158.51931762695312,84882400.0
2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,159.58729553222656,96046400.0
2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,153.63021850585938,95623200.0
2022-04-27,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,153.40489196777344,88063200.0
2022-04-28,159.25,164.52000427246094,158.92999267578125,163.63999938964844,160.33192443847656,130216800.0
2022-04-29,161.83999633789062,166.1999969482422,157.25,157.64999389648438,154.46299743652344,131747600.0
2022-05-02,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,154.7667694091797,123055300.0
2022-05-03,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,156.25601196289062,88966500.0
